"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chrX",14285871,14298481,12611,"+","317368","Porcn",0.227293640554849,0.0883296131242316,0.452546549026616
"chrX",14299503,14305826,6324,"+","117278","Ebp",-0.0104900429672595,0.957181666175641,0.990520872135713
"chrX",14314674,14338274,23601,"+","302552","Tbc1d25",-0.0867729846401267,0.924844494438051,0.980847268204925
"chrX",14348950,14352385,3436,"+","114488","Rbm3",0.218953636722121,0.558737835685458,0.84409475950595
"chrX",14363776,14371652,7877,"+","317370","Wdr13",0.285831220541612,0.196952844054541,0.59770642917873
"chrX",14405140,14413843,8704,"+","317371","Was",0.188455789347298,0.486013700114067,0.808225411556822
"chrX",14421248,14434216,12969,"+","302553","Suv39h1",0.0181347104834949,0.781766990215342,0.935223495335484
"chrX",14473994,14488683,14690,"+","302554","Glod5",-0.204273401216858,0.575582517350919,0.85119639638769
"chrX",14529713,14537530,7818,"+","25172","Gata1",-0.199867708719225,0.744532279353917,0.91959227704903
"chrX",14573987,14578374,4388,"+","679682","Eras",-0.0691809163776746,0.788480730359945,0.936973652964675
"chrX",14580036,14583478,3443,"-","246333","Pcsk1n",-0.395940709940652,0.207475445015492,0.609471196619721
"chrX",14596330,14603413,7084,"-","317374","Timm17b",0.119683173557095,0.326084633901956,0.706258445832676
"chrX",14603911,14608091,4181,"+","302557","Pqbp1",0.180599276980043,0.272451362587404,0.666507922142567
"chrX",14608145,14616674,8530,"-","100158233","Slc35a2",0.163690349362768,0.271705397203106,0.665999927724761
"chrX",14617582,14622851,5270,"-","317366","Pim2",0.173963487995704,0.0963416417642328,0.468624256624249
"chrX",14626173,14658662,32490,"-","363452","Otud5",0.22708684719848,0.0659041485732049,0.410741357593587
"chrX",14661688,14675677,13990,"-","116695","Kcnd1",0.422972259432827,0.263373704164274,0.660557422384099
"chrX",14678896,14708666,29771,"-","116493","Gripap1",0.213284156124579,0.532437713196744,0.831233883998856
"chrX",14729547,14742769,13223,"-","317376","Tfe3",0.369130098876228,0.0163352315821036,0.260170263736884
"chrX",14765303,14771801,6499,"+","317377","Ccdc120",-0.0114519019287142,0.589743210210281,0.857593728513908
"chrX",14773398,14776035,2638,"-","367743","Praf2",-0.0186265231645671,0.444688334403368,0.783255006145258
"chrX",14776292,14781927,5636,"-","302559","Wdr45",0.383675952728899,0.0055572542239753,0.17947872901135
"chrX",14791610,14806384,14775,"-","679890","Gpkow",0.624268105347237,0.0121430787721314,0.235044721183099
"chrX",14824188,14831046,6859,"+","317379","Magix",0.137843562841788,0.949893020889965,0.989100944361548
"chrX",14834249,14837648,3400,"+","302562","Plp2",0.600987784650907,0.324205263548752,0.704741343174653
"chrX",14837647,14848218,10572,"-","317380","Prickle3",0.191205838989641,0.510813804502855,0.820917135139126
"chrX",14849444,14864553,15110,"-","24804","Syp",-0.0134949065424159,0.587118850796804,0.856234915207477
"chrX",14868096,14896409,28314,"-","114493","Cacna1f",-0.252517944084718,0.609425957961058,0.864729371641107
"chrX",14898296,14910244,11949,"+","317381","Ccdc22",-0.129311825747141,0.830630925971077,0.953102398114059
"chrX",14908494,14923814,15321,"-","317382","Foxp3",0.0333768955333863,0.394545010424835,0.750620580837008
"chrX",15247315,15247393,79,"+","100314265","Mir532",-0.541279624707155,0.147294180015057,0.545395010501612
"chrX",15247715,15247794,80,"+","100314102","Mir188",-1.08760925098751,0.139881693524433,0.535573399596595
"chrX",15254615,15254678,64,"+","100314269","Mir362",-0.250507788450725,0.706745684624046,0.90423628052552
"chrX",15255308,15255419,112,"-","100526633","Mir3560",-0.256645063390878,0.845103252324688,0.958047368730015
"chrX",15255319,15255402,84,"+","100314166","Mir501",-0.225616827724675,0.853198605012715,0.960029246024117
"chrX",15258778,15258857,80,"+","100314112","Mir500",-0.145025364552746,0.994581065639504,0.999447911865697
"chrX",15308113,15334217,26105,"+","25749","Clcn5",-0.237862732730434,0.632433478203409,0.87669671295273
"chrX",15435394,15445684,10291,"-","79254","Akap4",-0.747781572503641,0.025016610600485,0.296670976966249
"chrX",15869065,16076688,207624,"-","317391","Shroom4",-0.413882282008203,0.733676351660303,0.915175802494757
"chrX",16169123,16174187,5065,"+","59302","Bmp15",-0.612885749064595,0.583484168188136,0.855043106413415
"chrX",16914119,16916043,1925,"-","302576","LOC302576",0.122652893248513,0.199669886381708,0.600490225641833
"chrX",17038263,17039555,1293,"+","24581","Mycs",-0.20578426289607,0.0137565560310699,0.245562269377542
"chrX",17511018,17513001,1984,"-","317395","Spin2a",-0.302397522882848,0.926127355185257,0.981502704346628
"chrX",17853086,17856505,3420,"-","317396","Ubqln2",-0.269230000639661,0.895032351732383,0.972666691378612
"chrX",18202963,18234639,31677,"-","117043","RragB",0.113388537085171,0.241131255892721,0.639350563355305
"chrX",18350015,18351271,1257,"+","367767","Mageh1",-0.516871924083831,0.301276833492086,0.688010684771445
"chrX",18376841,18379888,3048,"-","317398","Usp51",-0.431809034822811,0.209390759468463,0.611482726913931
"chrX",19467924,19486519,18596,"+","25748","Alas2",0.0506836126145189,0.120131547732505,0.505817043084231
"chrX",19487419,19508406,20988,"-","317628","Apex2",0.559554223721705,0.305035786367266,0.690975985744268
"chrX",19510167,19562148,51982,"+","24638","Pfkfb1",0.112823008435403,0.387473671896339,0.747598278335231
"chrX",19733596,19741769,8174,"-","113947","Maged2",0.0121609557038941,0.568537367226374,0.848197229767169
"chrX",19961277,19994454,33178,"-","100034253","Gnl3l",0.345747804425841,0.00648991670613876,0.188981043521605
"chrX",20023746,20066568,42823,"+","363460","Fgd1",-0.0705908214155565,0.830074550586308,0.952798434707539
"chrX",20064103,20072620,8518,"-","317418","Tsr2",-0.165374788849521,0.224064460110949,0.625029460066372
"chrX",20191265,20294166,102902,"+","317420","Wnk3",-0.197764577877941,0.895652081037094,0.972976971053128
"chrX",20524558,20623410,98853,"+","317425","Phf8",-0.370226991714879,0.417397686454882,0.764757114791897
"chrX",20980632,20980714,83,"+","100313992","Mirlet7f2",-0.22966192098564,0.371716638829556,0.737932633032153
"chrX",20981235,20981342,108,"+","100314018","Mir98",-0.378256959534915,0.72181494412937,0.910823588259529
"chrX",21089152,21091597,2446,"+","63864","Hsd17b10",-0.202044241349382,0.498242808025671,0.815350805609402
"chrX",21091722,21103025,11304,"-","317431","Ribc1",0.0345128925424469,0.768458680249553,0.92978488854948
"chrX",21103323,21148053,44731,"+","63996","Smc1a",-0.163502157449624,0.304646904065485,0.690936308070537
"chrX",21254914,21336584,81671,"+","685244","Iqsec2",0.244900219880742,0.00751746898076752,0.197149863194865
"chrX",21402717,21430663,27947,"-","105841230","Kantr",-0.402662834470556,0.800058719408732,0.941182061820458
"chrX",21439478,21445089,5612,"-","302612","Tspyl2",-0.0167403185335791,0.454139712961195,0.788785638287345
"chrX",21449117,21450238,1122,"-","64021","Gpr173",-0.16605705561385,0.176471732441341,0.574261432442586
"chrX",21736419,21737054,636,"+","503435","Cldn34a",-0.605655480138839,0.20649850771657,0.608426957408593
"chrX",21812470,21983499,171030,"-","317435","Shroom2",0.0377242135424549,0.238841406595327,0.636864814528875
"chrX",22002914,22027715,24802,"+","302619","Gpr143",-0.575892636229731,0.107278980475066,0.487236793071386
"chrX",23729359,23793239,63881,"+","60586","Clcn4",0.0309299040659304,0.413783542978536,0.76310009205119
"chrX",24120293,24248353,128061,"-","54252","Mid1",-0.526358111099436,0.574479643130927,0.850694681269733
"chrX",24932981,24942375,9395,"+","317444","Hccs",-0.142657592558703,0.72703916826671,0.91283944511355
"chrX",25076362,25087660,11299,"+","29160","Amelx",0.065983527575191,0.534612403005076,0.832611142274621
"chrX",25638101,25655693,17593,"+","317464","Msl3",-0.35701426172605,0.23739063144686,0.635568408417752
"chrX",26681876,26811971,130096,"+","302656","Frmpd4",-0.100701027616341,0.515637005600808,0.823819978575504
"chrX",26886230,26886772,543,"+","686031","LOC686031",-0.249962545056003,0.595040261881783,0.859162323334554
"chrX",26975915,27012069,36155,"+","24689","Prps2",0.231861498115127,0.255904254867618,0.653609714950455
"chrX",27027483,27053581,26099,"+","317468","Tlr7",0.932346268739371,0.0637462882011315,0.405939480883014
"chrX",27091780,27114679,22900,"+","684440","Tlr8",0.672441835004126,0.0106987721011033,0.225346117685075
"chrX",27144677,27146667,1991,"+","81814","Tmsb4x",0.4255201574597,0.0214446930789996,0.284909793074721
"chrX",27884125,27942044,57920,"+","317470","Egfl6",-0.306988512829681,0.482565579485113,0.806587812941623
"chrX",27957659,27958735,1077,"+","367782","Tceanc",0.00861454074181145,0.197674420728828,0.59770642917873
"chrX",27973442,27975597,2156,"+","317471","Saxol1",1.00731685270611,0.0132934385389062,0.241285133254794
"chrX",27978435,28000474,22040,"+","84589","Rab9a",0.3453319466094,0.230942746046627,0.630698636243843
"chrX",28004051,28015260,11210,"-","501550","Trappc2",0.0393808044591137,0.909592573442108,0.977286761179809
"chrX",28015347,28056112,40766,"+","302661","Ofd1",-0.1027585107168,0.412686526631294,0.76275154748873
"chrX",28060256,28101588,41333,"-","192179","Gpm6b",0.145913458917965,0.0369430254039123,0.33594269604141
"chrX",28259806,28278641,18836,"-","363462","Gemin8",0.0930346414200067,0.104277968436863,0.483929688541481
"chrX",29020557,29241666,221110,"+","24397","Glra2",-0.534576445666002,0.159594754575879,0.556918581522767
"chrX",29403771,29418283,14513,"-","501552","Fancb",-0.150910993318275,0.592729971232135,0.858358440445772
"chrX",29420586,29462408,41823,"+","363463","Mospd2",-0.2012364376622,0.522376249249652,0.826839695493482
"chrX",29956576,29992448,35873,"-","367785","Asb9",0.468428735421545,0.383902047557786,0.746155322568571
"chrX",30014756,30036618,21863,"-","302666","Asb11",0.882455111872769,0.023234689574927,0.290850285223292
"chrX",30043193,30052876,9684,"-","363464","Piga",0.223820072415571,0.103081672441168,0.481306443897378
"chrX",30074163,30108000,33838,"-","360457","Vegfd",-0.186684961794845,0.848447531133879,0.958998567058204
"chrX",30108536,30219169,110634,"-","363465","Pir",0.285539833688083,0.237049321201469,0.635239729833071
"chrX",30227251,30289993,62743,"+","367786","Bmx",0.196302750869895,0.714329229289447,0.907282918855724
"chrX",30294401,30339688,45288,"-","302668","Ace2",-0.161022477659341,0.215027221096542,0.617194656998633
"chrX",30361967,30395264,33298,"-","57395","Cltrn",-0.0700141437730301,0.297807169148709,0.684872216611501
"chrX",30487172,30533787,46616,"+","302669","Car5b",0.0427699837468856,0.0570490112696632,0.394227457622897
"chrX",30572749,30598832,26084,"-","302671","Ap1s2",0.0243827939910776,0.132593572772031,0.526977317581546
"chrX",30739541,30740614,1074,"+","317486","Rnf138l1",-0.106441068689279,0.718471312667989,0.909174954328614
"chrX",30998425,31038442,40018,"+","24938","Grpr",0.0607549400679721,0.631284371610764,0.876351145498027
"chrX",31645873,31786733,140861,"-","619580","Ctps2",0.0907668327498603,0.235352152391798,0.634163583884055
"chrX",31705892,31708417,2526,"+","24249","S100g",0.228691248136984,0.395598436996258,0.751256395951452
"chrX",31792193,31825862,33670,"+","302678","Syap1",-0.0846290560383734,0.437574944634898,0.779090636119137
"chrX",31864134,31901450,37317,"+","302680","Txlng",0.195816619663544,0.530691545238892,0.830772156929517
"chrX",31913088,31931245,18158,"-","83712","Rbbp7",0.322960305093362,0.249347735754,0.647271636421133
"chrX",32553300,32889992,336693,"+","317494","Nhs",-0.43559624525278,0.740699130574866,0.917976538238785
"chrX",32948656,33011167,62512,"-","501555","Rai2",-0.383480406394131,0.93935489132053,0.985791636050373
"chrX",33843689,33844549,861,"+","54256","Gja6",0.0667739380071717,0.154198969594792,0.551297669071993
"chrX",33963657,33992115,28459,"-","100125595","Rs1",0.0290527720138184,0.876711002920327,0.967296611573295
"chrX",34035279,34151703,116425,"+","317498","Ppef1",0.0946505054781333,0.148041499470405,0.545959769668822
"chrX",34175847,34292810,116964,"-","678739","Phka2",-0.842425886654467,0.169124880717052,0.563965185412119
"chrX",34297402,34371183,73782,"-","266735","Adgrg2",-0.633598588895801,0.764323562124956,0.927934075402744
"chrX",34700481,34714309,13829,"+","29554","Pdha1",-0.306084315596822,0.618688333464561,0.868931616434939
"chrX",34877864,35222747,344884,"-","84357","Sh3kbp1",0.0827804349714437,0.0505804074347133,0.377736899285649
"chrX",35264195,35328816,64622,"-","501559","Bclaf3",0.0778775836272155,0.806366439394095,0.943764224081137
"chrX",35375770,35487848,112079,"-","317508","Map7d2",-0.343772615444294,0.928910465231452,0.98229980220607
"chrX",35498698,35513402,14705,"-","302697","Eif1ax",0.256491473565581,0.351528270943117,0.726725112049308
"chrX",35517306,35623070,105765,"-","501560","Rps6ka3",-0.228615057320961,0.77823597214477,0.934135761223303
"chrX",36908135,37148337,240203,"+","59322","Cnksr2",-0.223065101570496,0.846386511454394,0.958592242108122
"chrX",37234292,37292080,57789,"-","84416","Smpx",-0.33381006849411,0.924428611888666,0.980847268204925
"chrX",37410927,37458619,47693,"+","302705","Mbtps2",0.300063611002802,0.0970063747712693,0.470072569049996
"chrX",37438425,37442044,3620,"+","103690827","Yy2",-0.447586482117823,0.854781205498874,0.960279839210279
"chrX",37516949,37570824,53876,"+","363469","Sms",-1.02275405745767,0.246339503012112,0.644537472104642
"chrX",37610760,37854471,243712,"+","25512","Phex",-0.312850701525443,0.549154371352298,0.839962483457646
"chrX",39681910,39733416,51507,"+","317517","Ptchd1",-0.309282755614155,0.897688003811768,0.973333489780546
"chrX",40028989,40044066,15078,"+","85274","Prdx4",-0.485483371986223,0.939918861886789,0.985791636050373
"chrX",40073197,40123465,50269,"-","302640","Acot9",-0.155619109092558,0.661409036278256,0.887027177943066
"chrX",40158354,40161641,3288,"+","302642","Sat1",-0.00704127350730981,0.96898605549635,0.993422891532323
"chrX",40594666,40603146,8481,"-","680370","Cldn34d",-1.14169654115994,0.1000678376903,0.475397191315401
"chrX",40605511,40606469,959,"+","317456","LOC317456",-1.3496395983894,0.426309049796581,0.771062621672443
"chrX",41650372,41731117,80746,"+","302711","Tbl1x",-0.150606635224993,0.591845973516659,0.857967004125761
"chrX",41742297,41742935,639,"-","680489","Cldn34e",0.0282501678799609,0.232960267904495,0.631852805634521
"chrX",41823350,41866669,43320,"-","501563","Prkx",0.0824320721596699,0.137410789484317,0.53212452362075
"chrX",41914346,41929591,15246,"-","54193","Pbsn",-0.429936215127222,0.543899634344615,0.837450065312009
"chrX",42021200,42028106,6907,"-","192267","Obp1f",-0.103665556458707,0.440600428453965,0.781536968291004
"chrX",42215200,42224472,9273,"-","367808","Ptges3l1",-0.0187106089145525,0.972361164949419,0.994252973541151
"chrX",42225372,42233403,8032,"+","24800","Sts",-0.0630545501429685,0.84062288568662,0.956726533587128
"chrX",42496885,42606546,109662,"-","363472","Prrg1",-0.177364383233429,0.357354467505145,0.730054748899592
"chrX",43693205,43723389,30185,"-","317274","Mageb16",-0.194841775052506,0.342352939571028,0.718922976123181
"chrX",45421405,45447900,26496,"+","501569","Tmem47",-0.474102614473022,0.431707120925706,0.775143847312294
"chrX",46627306,46640395,13090,"+","102548478","NA_102548478",0.236706575467495,0.841318435700353,0.956726533587128
"chrX",47272324,49504211,2231888,"+","24907","Dmd",-0.147292245321044,0.266156023427155,0.662351747798172
"chrX",50162205,50238631,76427,"-","79223","Gk",-0.181086573575999,0.358083106102614,0.730234959124133
"chrX",50201496,50230568,29073,"+","100363193","NA_100363193",-0.277634410667753,0.911296021201676,0.977756777003473
"chrX",50403962,50423141,19180,"+","501570","Tasl",-0.22884653140097,0.498772886354786,0.815412062888568
"chrX",50756886,50761013,4128,"+","58850","Nr0b1",-0.0832097403954169,0.446854534649286,0.784491955333556
"chrX",50865484,50866479,996,"-","302746","Mageb3",-0.0276499846201557,0.744066418679286,0.919537864354219
"chrX",50966208,50967245,1038,"-","503442","Mageb7",-0.435065222007509,0.891013800880222,0.971864613268924
"chrX",51378215,52637650,1259436,"-","317553","Il1rapl1",0.250030300318843,0.000459694364090413,0.0673703336952672
"chrX",56478955,56482524,3570,"-","302442","Mageb5",-1.16085488714494,0.000869394638260499,0.0873299820040195
"chrX",56567844,56571429,3586,"-","302438","Magebl1",-0.332216948036858,0.535278997249009,0.832641722382672
"chrX",56659464,56661394,1931,"-","302434","Mageb6b1",-0.596938022434201,0.0727501675387454,0.423485133001509
"chrX",56732999,56805891,72893,"-","317271","Mageb4",-0.802200030495726,0.179231257426093,0.576650666649744
"chrX",56885991,56888245,2255,"-","317270","Mageb18",-0.274302989697585,0.237871525323629,0.636280995801797
"chrX",58016233,58028147,11915,"+","317268","Arx",-0.169024729382693,0.93061551188564,0.982738996505332
"chrX",58034617,58348512,313896,"-","85241","Pola1",-0.272445923905918,0.624082364474772,0.871955344799583
"chrX",58404978,58468937,63960,"+","286936","Pcyt1b",-0.134476211969612,0.670276703860924,0.891123347947738
"chrX",58486554,58553557,67004,"-","296849","Pdk3",-0.270775323686862,0.615076611754004,0.867594314864917
"chrX",58696582,58702716,6135,"+","501576","RGD1564534",-0.5507064418114,0.785199003656452,0.935958805974508
"chrX",58708504,58758962,50459,"+","367830","LOC367830",0.216109597323176,0.524482242328887,0.827060613389674
"chrX",58804690,58852924,48235,"-","367832","Zfx",-0.201698842312648,0.538543191993352,0.835235763321284
"chrX",58916513,58939923,23411,"-","299027","Eif2s3",0.182762232500354,0.247238539759873,0.645388434876841
"chrX",58995666,59046069,50404,"+","314111","Klhl15",0.00630169787958242,0.0641755115528427,0.406752566232046
"chrX",59158091,59262939,104849,"+","363474","Apoo",-0.316956988198945,0.880603162116236,0.968208242800855
"chrX",59422715,59429237,6523,"-","84469","Maged1",-0.233111508777977,0.950535081852038,0.989100944361548
"chrX",59587237,59589758,2522,"+","501582","Gspt2",-0.453263220899669,0.181137272578102,0.579532935931407
"chrX",59920861,60077513,156653,"-","66013","Arhgef9",-0.0603626224875916,0.195819330649762,0.596626332378031
"chrX",60300595,60316480,15886,"-","501584","Amer1",-0.334849895673938,0.845539049668999,0.958354521753906
"chrX",60328326,60415846,87521,"-","503446","Asb12",-0.521817102842319,0.275478149241441,0.668260906648394
"chrX",60525716,60546438,20723,"-","367838","Zc4h2",-0.0516770534936836,0.934721744098194,0.984095817511168
"chrX",60851969,60873604,21636,"-","296865","Las1l",-0.134047813099621,0.731109837583225,0.914311967718252
"chrX",60996043,61064011,67969,"+","81521","Msn",0.0352600946643945,0.251987010997632,0.650192849800075
"chrX",61141887,61141996,110,"+","100314060","Mir223",-0.327188330881303,0.951223586151027,0.989203174943482
"chrX",61144926,61170212,25287,"-","312102","Vsig4",-1.35554715185575,0.0131271968959352,0.241285133254794
"chrX",61299564,61402981,103418,"+","117240","Heph",-0.264470421036301,0.760572650576966,0.926646866805571
"chrX",61543906,61549691,5786,"+","296866","Gpr165",-0.837978641593839,0.0184301536332767,0.270785071073585
"chrX",61983518,61989030,5513,"+","296867","Pgr15l",-0.112759181860445,0.063670277077234,0.405939480883014
"chrX",63104771,63273934,169164,"+","24208","Ar",-0.402410956171322,0.845293804863861,0.95813882469945
"chrX",63603042,63976633,373592,"-","312108","Ophn1",-0.0551407753312321,0.87126544251095,0.966468086100775
"chrX",64041194,64049458,8265,"+","363476","Yipf6",0.191773063383056,0.376282546485732,0.739693185434392
"chrX",64182108,64196052,13945,"+","312113","Stard8",-0.00593643764838234,0.0786567324620436,0.432329338462926
"chrX",64257351,64270158,12808,"+","25186","Efnb1",0.201229925581642,0.285128642176084,0.675080575556734
"chrX",64259096,64259167,72,"+","100526647","Mir3573",-0.0719444755905801,0.294474973584885,0.682264330323683
"chrX",64580945,64585774,4830,"-","683077","Pja1",-0.12478522310529,0.881504508751789,0.968483954378563
"chrX",65078693,65480172,401480,"+","302424","Eda",-0.281136184782016,0.807344565259025,0.944020574236198
"chrX",65464494,65464582,89,"+","104796155","Mir676",-0.717918378408805,0.899234398355194,0.973629730400156
"chrX",65482240,65490500,8261,"-","302425","Awat2",-0.757240205916902,0.388420969728424,0.748318119374973
"chrX",65582832,65605077,22246,"+","58845","Igbp1",0.0881800796476997,0.255828831042548,0.653609714950455
"chrX",65614430,65637962,23533,"+","678749","Dgat2l6",-0.274149451800654,0.918572629253745,0.979084591191687
"chrX",65668205,65674450,6246,"+","679520","Awat1",-0.507770184583632,0.464440174097603,0.795760166504765
"chrX",65687032,65688445,1414,"-","63843","P2ry4",-0.146465635508466,0.202542487442092,0.604438908451416
"chrX",65700148,65712224,12077,"+","171107","Arr3",-0.176832364047455,0.913298377460331,0.977987566276964
"chrX",65718689,65721721,3033,"-","302422","Pdzd11",-0.173231649464475,0.776228778097304,0.933561095628737
"chrX",65826574,65835361,8788,"+","302421","Gdpd2",-0.0728634352400259,0.247685008086785,0.645712542012396
"chrX",65859947,65910655,50709,"+","58948","Dlg3",0.168271885974096,0.159375764275524,0.556918581522767
"chrX",66210076,66214782,4707,"-","29485","Slc7a3",-0.0553822524372014,0.755253555882776,0.924167511088538
"chrX",66231250,66356887,125638,"-","363478","Snx12",0.0758770678346949,0.0931533690824159,0.461401521385213
"chrX",66385558,66392115,6558,"+","302415","Foxo4",-0.313017444939013,0.763025601262318,0.927538480327134
"chrX",66395335,66398996,3662,"-","140924","Il2rg",-0.216917054542816,0.260022827162903,0.657121881715844
"chrX",66404828,66427772,22945,"+","679693","Med12",-0.243442386444328,0.579427512299773,0.853264866546318
"chrX",66429476,66451876,22401,"+","171297","Nlgn3",-0.233050195630247,0.03140906499244,0.31974298214336
"chrX",66501848,66509778,7931,"+","29584","Gjb1",0.0064453125182983,0.129898718646187,0.523315697202473
"chrX",66528585,66544234,15650,"-","317260","Zmym3",-0.0236539200589148,0.990612104936461,0.998901057997747
"chrX",66554131,66571992,17862,"+","317259","Nono",-0.272678425060732,0.778513855820838,0.934238054463319
"chrX",66572537,66577174,4638,"+","317258","Itgb1bp2",-0.104804202924,0.622434860395297,0.871139071125429
"chrX",66640982,66716543,75562,"+","317256","Taf1",-0.1768602763282,0.959720993974283,0.990924298170085
"chrX",66771349,66816148,44800,"+","26295","Ogt",-0.371355186141321,0.331047589580835,0.710330856727544
"chrX",66844318,66846969,2652,"-","84475","Cxcr3",0.278854882442292,0.819696881913563,0.948418604164568
"chrX",67245414,67261222,15809,"-","317252","Ercc6l",0.00796122828002114,0.0768896075702525,0.430820632318706
"chrX",67298522,67302965,4444,"-","100362640","Rps4x",-0.75966733652838,0.6510795198056,0.88289938736258
"chrX",67350376,67355072,4697,"-","64466","Cited1",-0.712234027754521,0.919183028187012,0.979084591191687
"chrX",67385288,67592923,207636,"-","363481","Hdac8",0.0103929330571838,0.0572834368562865,0.394558901569366
"chrX",67601302,67738185,136884,"-","64561","Phka1",-0.0339518811468745,0.403732523247138,0.757840405277159
"chrX",67847260,67852572,5313,"+","108348153","Dmrtc1a",-0.488958830600381,0.294967132510419,0.682603145543172
"chrX",68174051,68176449,2399,"-","317247","Nap1l2",0.0236753424079305,0.929776169341419,0.982448117711884
"chrX",68326874,68335461,8588,"+","302400","Cdx4",-0.372536355610213,0.648428202122692,0.882040617249067
"chrX",68427381,68437887,10507,"+","29391","Tsx",-0.135358700455587,0.985967403765756,0.998330487481634
"chrX",68454574,68491973,37400,"+","680227","NA_680227",-0.150197173191375,0.43366591990939,0.776796350091578
"chrX",68474987,68492500,17514,"-","100911498","Xist",-0.129471788050136,0.840906546383039,0.956726533587128
"chrX",68588349,68630338,41990,"-","302873","Ftx",-0.0163636279930242,0.500395451018216,0.815412062888568
"chrX",68591576,68591654,79,"-","100314066","Mir421",-0.491909887789848,0.439207254879828,0.780256139870041
"chrX",68591732,68591799,68,"-","100314088","Mir374b",-0.0475435022416148,0.513307913067997,0.822575576946234
"chrX",68725408,68848572,123165,"-","259248","Slc16a2",-0.302803096131056,0.951580422538147,0.989401599859292
"chrX",68988373,69004271,15899,"-","317241","Rlim",0.338669458025879,0.0391240586109555,0.34301165708488
"chrX",69088076,69112930,24855,"-","302396","Nexmif",0.344487119890626,0.0189016789546182,0.272434116502927
"chrX",69126598,69126677,80,"-","100314175","Mir672",-0.755745548866247,0.427740425167071,0.771995551579604
"chrX",69295598,69436775,141178,"-","302395","Abcb7",-0.0540964818889531,0.435477284858717,0.777929355824612
"chrX",69574123,69701756,127634,"-","317235","Zdhhc15",-0.423461758695658,0.943530998685371,0.987409001443438
"chrX",69594433,69594547,115,"-","100526576","Mir3559",-0.842271275869683,0.755906645355035,0.924548416546989
"chrX",69942533,69944657,2125,"+","302392","Magee2",-0.241576696509197,0.167323584335494,0.561847484471896
"chrX",70154106,70158805,4700,"+","363485","Pbdc1",0.0644305816955037,0.523757585311482,0.827039081303638
"chrX",70189242,70192789,3548,"+","317232","Magee1",-0.647418762508687,0.0776878134688893,0.431736755405388
"chrX",70425293,70425375,83,"-","100314105","Mir384",0.261172632304536,0.610991263253215,0.865658808527525
"chrX",70457918,70458015,98,"-","100313970","Mir325",-0.264558405546895,0.580528897240414,0.854237594319341
"chrX",70817687,70827270,9584,"+","60464","Fgf16",-0.356584823460707,0.672417582934762,0.891716420529408
"chrX",70850981,70997330,146350,"-","246284","Atrx",0.0795618051901739,0.127222441789342,0.518159594770229
"chrX",71041547,71079663,38117,"-","116967","Magt1",0.385212500854851,0.00514088100890333,0.175041592380896
"chrX",71083486,71089733,6248,"+","303393","Cox7b",0.395527192773111,0.00212677057787349,0.124509884546686
"chrX",71083520,71099098,15579,"-","100363531","NA_100363531",0.406852942708545,0.0186463369135115,0.271219446014713
"chrX",71137973,71198351,60379,"+","24941","Atp7a",0.451128048795408,0.0287225273258686,0.310552310330532
"chrX",71271454,71287429,15976,"+","24644","Pgk1",0.137595280760637,0.301870500615671,0.688265614248497
"chrX",71289319,71298559,9241,"-","171152","Taf9b",0.291196681283265,0.23280652730153,0.631852805634521
"chrX",71489375,71546327,56953,"-","317224","Fndc3c1",-1.14751049952251,0.117043489425989,0.501163382172663
"chrX",71664742,71665761,1020,"-","114099","Cysltr1",-0.198226012979402,0.836186776349659,0.955454195082098
"chrX",72033486,72046977,13492,"+","302378","Lpar4",0.0721752405535935,0.745506731355372,0.920266622748411
"chrX",72193061,72207174,14114,"+","317219","P2ry10",-0.133174907139556,0.928103437847454,0.98229980220607
"chrX",72256265,72280747,24483,"+","302377","P2ry10b",-0.604696838818285,0.927359558606875,0.982058714102973
"chrX",72369528,72396146,26619,"+","302373","Gpr174",0.0604086090775263,0.932345729425803,0.983077863051654
"chrX",72486383,72492344,5962,"-","317218","Itm2a",-0.701536898706311,0.807926512685576,0.944236371305947
"chrX",72761019,72774647,13629,"+","302369","Tbx22",-0.853659026640518,0.393351045561759,0.750057053075647
"chrX",72860409,72901232,40824,"-","363487","Chmp1b2",0.0278087009813833,0.640715909397614,0.879779974796819
"chrX",72966930,72968423,1494,"+","302368","Tent5d",-0.160904183890277,0.540666840898698,0.836814847823331
"chrX",73040986,73043716,2731,"-","302367","RGD1561552",-0.88008314973424,0.00573855432204714,0.181323948240907
"chrX",73506495,73507638,1144,"+","302366","RGD1562871",-0.819980697851863,0.27704046610815,0.669128753120358
"chrX",74085871,74094441,8571,"-","100910616","Hmgn5",0.0183710456693614,0.459977795305454,0.793141891525565
"chrX",74085871,74094441,8571,"-","681284","Hmgn5b",0.139574208959065,0.365173261928547,0.734015499088911
"chrX",74167141,74263781,96641,"+","302363","Sh3bgrl",0.120762829248469,0.388692125852474,0.748318119374973
"chrX",74312698,74316311,3614,"+","681325","LOC681325",0.190735952283803,0.269460478462318,0.665167509653225
"chrX",75858646,75859923,1278,"+","29589","Pou3f4",0.104854846142795,0.676414672798304,0.892533516613611
"chrX",76354945,76454484,99540,"-","317203","Rps6ka6",-0.508743082217278,0.158439390148681,0.555604539190727
"chrX",76560665,76869972,309308,"-","317617","Hdx",-0.762732159247562,0.160076286788829,0.557676876068154
