"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr17",66937140,66954034,16895,"+","291295","Rbm17",0.0472059276474028,0.712410124083543,0.889921257561782
"chr17",67035095,67062190,27096,"+","117276","Pfkfb3",0.212620711593469,0.389501178577783,0.706883019448459
"chr17",67246394,67378704,132311,"-","85420","Prkcq",0.217087855743316,0.574706502729439,0.824311695985294
"chr17",67938904,68122571,183668,"-","307106","Sfmbt2",0.458906095319344,0.000120006368237915,0.0184957676717553
"chr17",68003267,68004989,1723,"-","100526616","Mir466d",0.10619097033167,0.0727155165468389,0.344538484379506
"chr17",68017864,68018147,284,"-","100314094","Mir466c",0.0722670422501714,0.879153475578675,0.961224425348877
"chr17",68032728,68032809,82,"-","100314202","Mir466b-2",0.214319279420753,0.00555594938846221,0.114489844340684
"chr17",68032728,68032809,82,"-","104796629","Mir466b-4",-0.0116238464811075,0.670763137924475,0.872062096330828
"chr17",68035758,68035843,86,"-","100314093","Mir466b-1",-0.0688768215669387,0.0431734387237686,0.271382570665592
"chr17",68035758,68035843,86,"-","104796152","Mir466b-3",0.177260362707574,0.499170808300225,0.781472560992191
"chr17",68413491,68423838,10348,"-","689197","Kin",-0.067782789538307,0.00844265402001979,0.13543197621627
"chr17",68423981,68446159,22179,"+","116550","Atp5f1c",0.326611857501442,0.068426061307331,0.335059037072713
"chr17",68455461,68608367,152907,"+","100360100","Taf3",0.229952551672947,0.648014532644144,0.862432263095862
"chr17",68644913,68664097,19185,"+","85471","Gata3",0.234165455269471,0.824115212790937,0.939467636338622
"chr17",71409610,71724890,315281,"+","29428","Celf2",0.0346028458289237,0.822996646850969,0.939051991306135
"chr17",71830469,71955930,125462,"-","291309","Usp6nl",-0.017308885396648,0.671763628985461,0.872839903074009
"chr17",72070697,72093519,22823,"+","684538","Echdc3",0.231906267030071,0.0031913641381847,0.0915426265663897
"chr17",72225316,72335855,110540,"-","361271","Upf2",-0.174572109191884,0.160850376963571,0.489484820787746
"chr17",72355201,72406725,51525,"+","361272","Dhtkd1",-0.0174861937823374,0.00745094012670993,0.128254731480199
"chr17",72407704,72434158,26455,"+","361273","Sec61a2",0.0623758489864178,0.450672393814152,0.752241635050432
"chr17",72435695,72458961,23267,"-","361274","Nudt5",-0.119942001171554,0.000477244801668379,0.0366595489281565
"chr17",72459296,72502948,43653,"+","116656","Cdc123",-0.0364439748382848,0.481987811612375,0.770623644882173
"chr17",72581979,72980556,398578,"+","307124","Camk1d",-0.0838402542677727,0.0876844898199439,0.37459248308046
"chr17",73218578,73259944,41367,"+","246294","Optn",-0.100931459769349,0.334605222007634,0.665053146716872
"chr17",73266095,73287364,21270,"+","307126","Mcm10",-0.331792311695687,0.150217870990747,0.475260855679667
"chr17",73293978,73303059,9082,"-","291312","Ucma",-0.0763247710981741,0.352168036619957,0.677189463447529
"chr17",73329461,73346359,16899,"-","114209","Phyh",-0.237013615284753,0.0980984091943628,0.393047325625483
"chr17",73354435,73382784,28350,"-","291314","Sephs1",-0.319252272964019,0.0160333981593649,0.178390687692024
"chr17",73485282,73563478,78197,"-","361275","Bend7",0.0316466190673992,0.895440408157707,0.966957062078284
"chr17",73630617,73661210,30594,"+","171552","Prpf18",-0.331169988387545,0.052892619175785,0.297520857311284
"chr17",73671006,73946644,275639,"-","307128","Frmd4a",0.00221793462145111,0.0629487355226435,0.322317941957153
"chr17",74478608,74549602,70995,"-","498796","Fam107b",-0.351449635750068,0.00404296998559093,0.0984598710038396
"chr17",74714564,74728639,14076,"-","361276","Cdnf",-0.0640560235386255,0.436435647209049,0.741438852336729
"chr17",74728945,74749727,20783,"+","307133","Hspa14",0.0251168369545877,0.625933127446331,0.849585358123346
"chr17",74756306,74775332,19027,"+","364785","Suv39h2",0.00530869642081398,0.896990040236342,0.967301889226374
"chr17",74776934,74809155,32222,"-","259171","Dclre1c",0.00242764605903647,0.425824856733414,0.733941326322181
"chr17",74814637,74828433,13797,"+","679834","Meig1",0.124512532455078,0.624678655336104,0.849184199809543
"chr17",74877658,74902504,24847,"+","64669","Olah",-0.069557075926918,0.593120225842675,0.835331344642494
"chr17",74903936,74909282,5347,"-","361277","Acbd7",-0.247997408142205,0.0151761013221313,0.174246156229885
"chr17",74914202,74917742,3541,"+","291317","Rpp38",-0.00452146044349337,0.848043430927497,0.949983947302896
"chr17",74920590,74961008,40419,"-","291318","Nmt2",-0.221509177796949,0.516060521590246,0.792050827051517
"chr17",75304006,75501510,197505,"-","364786","Itga8",0.28934964074643,0.782077356757938,0.921798220210096
"chr17",75545287,75623846,78560,"-","291320","Mindy3",0.176586515144343,0.986241149568201,0.996239539162363
"chr17",76058503,76119633,61131,"+","63852","Pter",-0.373190459476963,0.986121420269562,0.996234021161087
"chr17",76121832,76128327,6496,"-","680404","C1ql3",-1.13518544781995,0.441289018065692,0.745580173563823
"chr17",76188800,76377457,188658,"-","680419","Rsu1",0.328929298741809,0.521594355040435,0.795168980281809
"chr17",76385060,76593067,208008,"-","80848","Cubn",0.452089612290587,0.200307604205684,0.540264440558571
"chr17",76612635,76645471,32837,"-","291324","Trdmt1",0.546129100759697,0.188438792652538,0.523134409724933
"chr17",76668701,76677186,8486,"+","81818","Vim",-0.867649575654166,0.110555476165167,0.414125851319444
"chr17",76747054,76883766,136713,"-","291325","St8sia6",-0.413527027945048,0.644821116903054,0.860798064268202
"chr17",77083742,77106048,22307,"-","680115","Hacd1",0.744245240339478,0.208948999659159,0.547886271737859
"chr17",77120235,77166173,45939,"+","498798","Stam",0.213185838060539,0.883209549766904,0.96211188350631
"chr17",77249187,77330857,81671,"+","291327","Mrc1",-0.764101748274249,0.163184337608705,0.492915583104045
"chr17",77279415,77279493,79,"+","100314126","Mir511",-1.50993228244457,0.0107318445522719,0.150350233539427
"chr17",77363244,77440353,77110,"+","291328","Slc39a12",-0.784561020332408,0.0645871500799389,0.325305065263979
"chr17",77687927,77909106,221180,"+","116600","Cacnb2",0.0563663706243266,0.118634152124477,0.428375173036757
"chr17",77912377,77949975,37599,"-","307148","Nsun6",-0.1513972388502,0.168215920571746,0.500140275131646
"chr17",77955864,77979895,24032,"+","364788","Arl5b",0.181277354926849,0.738622251649917,0.902431632693695
"chr17",78418819,79131016,712198,"+","100361092","Malrd1",-0.0253097803192125,0.359169592765931,0.6826727914824
"chr17",79196369,79585283,388915,"+","361282","Plxdc2",-0.183601022167482,0.924146198992924,0.976399130910205
"chr17",80119054,80224578,105525,"-","307189","Nebl",-0.093704993641286,0.86110475443836,0.954159786530956
"chr17",80822586,80949349,126764,"+","361285","Mllt10",0.137387942552574,0.151643307766549,0.47746557557337
"chr17",81327469,81331180,3712,"+","291339","Commd3",-0.289496669648441,0.000182457539903833,0.0222483365265954
"chr17",81335825,81339556,3732,"+","307151","Bmi1",0.0327383838989486,0.793346198999721,0.927245637908582
"chr17",81353656,81401501,47846,"+","291340","Spag6",0.123260052929901,0.99954431054804,0.99990346200448
"chr17",81496669,81668029,171361,"-","116723","Pip4k2a",0.148156477995083,0.568725654670723,0.821438772452189
"chr17",81832695,81917530,84836,"+","100361506","Armc3",0.236430866465582,0.856558037923293,0.952474408608062
"chr17",81974398,82000044,25647,"+","361286","Msrb2",-0.0419038327044687,0.282131742693358,0.622170434429931
"chr17",82051281,82053135,1855,"+","117034","Ptf1a",0.0269492532633923,0.389786734341064,0.707180448101668
"chr17",83348673,83472202,123530,"-","307178","Arhgap21",0.135165429274044,0.69108649391118,0.881591571755742
"chr17",83549608,83654517,104910,"-","291355","Prtfdc1",0.0868616590578698,0.512998552638416,0.789786374510472
"chr17",83690797,83714408,23612,"-","291354","Enkur",-0.0351084429466742,0.55002402728628,0.811235006580886
"chr17",83714794,83721228,6435,"+","498805","Thnsl1",0.0940273105281605,0.765376168853118,0.914118113917548
"chr17",83834569,84244428,409860,"+","291352","Gpr158",0.0916213687589265,0.670747910117789,0.872062096330828
"chr17",84763630,84826153,62524,"+","24380","Gad2",-0.626856863973091,0.0363756991865657,0.252200026527295
"chr17",84982941,85033020,50080,"+","307171","Apbb1ip",-0.581357185219545,0.00380254638752844,0.0966370532502061
"chr17",85098841,85179753,80913,"-","79249","Abi1",-0.0595602022103534,0.677520122722347,0.8754046871114
"chr17",85207440,85246301,38862,"+","307170","Acbd5",-0.770701713469999,0.110804253972211,0.414345652265375
"chr17",85251997,85287353,35357,"-","307169","Mastl",0.498761972819995,0.179390846258809,0.510321969873612
"chr17",85288016,85326068,38053,"+","114217","Yme1l1",-1.81112283341445,0.0582681412904816,0.310005646687786
"chr17",85957687,86000518,42832,"+","364755","Ero1b",0.21474079668193,0.773796637761263,0.917817765885757
"chr17",86011104,86021528,10425,"-","289287","Gpr137b",0.0608197953160928,0.207112131747057,0.546209465621223
"chr17",86279519,86441780,162262,"+","85419","Lyst",0.0867267995727958,0.467495221534085,0.762118042000749
"chr18",70201,96630,26430,"-","286986","Vom2r75",-0.39539195856926,0.795257274476727,0.927924323812279
"chr18",132244,137903,5660,"-","361288","Fundc2",-0.513382129159964,0.937341797712215,0.980649905234789
"chr18",140955,172330,31376,"+","302470","F8",-0.310164186470482,0.306170220201512,0.641916402064732
"chr18",215089,248541,33453,"+","317296","Mtmr1",0.190606506320172,0.890974416480229,0.96546488023666
"chr18",651591,652293,703,"-","84592","Cetn1",-0.765127655994167,0.0625916540057827,0.322235214319112
"chr18",732950,920621,187672,"+","361289","Colec12",-0.723108415466937,0.163392831888998,0.493432769249821
"chr18",983841,1018101,34261,"+","291797","Thoc1",-0.416701232596085,0.074257849507731,0.348332533916695
"chr18",1019912,1057506,37595,"-","291796","Usp14",-0.0378932313012672,0.42540118509652,0.733941326322181
"chr18",1115916,1235572,119657,"-","81762","Rock1",-0.864752752724799,0.13860443120757,0.458517447726504
"chr18",1631953,1670293,38341,"-","680014","Esco1",0.146837809783337,0.576409339325966,0.825104142082969
"chr18",1696866,1707400,10535,"+","291794","Snrpd1",0.622034103199917,0.830945095718363,0.942478499082152
"chr18",1723203,1778488,55286,"-","291793","Abhd3",-1.20036898066012,0.93093457875417,0.977873870466052
"chr18",1802519,1920689,118171,"+","307594","Mib1",-0.933979247911807,0.601803047354654,0.838676715312372
"chr18",1885063,1885180,118,"+","100526597","Mir3582",-0.727072262945409,0.382209760415249,0.702423228537174
"chr18",1885082,1885168,87,"-","100314030","Mir133a1",0.74413801600039,0.386408810365413,0.705246613407988
"chr18",1887526,1887636,111,"+","100526624","Mir3571",0.371058923886393,0.619173175680266,0.846965439804856
"chr18",1887537,1887623,87,"-","100314077","Mir1",0.307349184779622,0.995626956859663,0.999122194219725
"chr18",2188121,2219532,31412,"+","29300","Gata6",-0.456885786610438,0.83886878717317,0.945774928355009
"chr18",2923687,2988849,65163,"+","291787","Rbbp8",0.619405384774366,0.156367645030798,0.48283316064851
"chr18",3077279,3181181,103903,"+","307585","Cables1",-0.232710448754126,0.416831080763872,0.727264714356577
"chr18",3327776,3353350,25575,"+","361293","Riok3",-0.401337172489814,0.352783822075654,0.677999725067032
"chr18",3359848,3379762,19915,"+","291784","Rmc1",-0.51430088090192,0.583671149522974,0.830339710714865
"chr18",3379482,3425049,45568,"-","266732","Npc1",-1.03355230291794,0.573650375967349,0.823614436530362
"chr18",3436308,3494158,57851,"-","498823","Ankrd29",0.0869893178508763,0.854778474914855,0.951651913362938
"chr18",3678031,3751353,73323,"+","307582","Lama3",-0.016316082965371,0.194490779587522,0.532006598178304
"chr18",3768802,3887929,119128,"+","686179","Ttc39c",-0.0812755366135272,0.838617803460796,0.945590216432094
"chr18",3892132,3903840,11709,"+","686189","Cabyr",0.435994932607347,0.367482813281622,0.691041710079955
"chr18",3904915,4094555,189641,"-","259221","Osbpl1a",0.68248369686122,0.816569289019279,0.936457875741166
"chr18",4120130,4147571,27442,"+","497198","Impact",-1.21910849143591,0.180733413821791,0.512107765148044
"chr18",4166270,4182426,16157,"+","170704","Hrh4",-1.43598677415197,0.133013638630508,0.450798513506729
"chr18",4787296,5067226,279931,"-","307579","Zfp521",-0.441495123109708,0.621630907472771,0.847849112363308
"chr18",5773042,5835333,62292,"-","361295","Ss18",-0.169506596526607,0.309358632026484,0.644523958171172
"chr18",5863646,5928226,64581,"+","364814","Psma8",-1.56059947980377,0.21622514775081,0.554440184670485
"chr18",6122390,6217561,95172,"-","291772","Kctd1",-1.07628386679199,0.098122416300075,0.393053198489411
"chr18",6507903,6524358,16456,"-","25293","Aqp4",-0.497622306813209,0.843220564175432,0.947943078260626
"chr18",6577348,6816309,238962,"-","291770","Chst9",0.806353213046123,0.735951752900469,0.901749048930186
"chr18",7776704,7995788,219085,"-","83501","Cdh2",-0.10416187930074,0.345453781830831,0.672635654903545
"chr18",11379759,11413797,34039,"-","307563","Dsc3",-0.356025985721142,0.658131141721833,0.867213233446958
"chr18",11450392,11482392,32001,"-","291760","Dsc2",-0.791489869318164,0.764569562515799,0.913574964817925
"chr18",11720975,11756234,35260,"+","291754","Dsg4",0.649765385496752,0.833453444359432,0.943941784183906
"chr18",11799464,11830325,30862,"+","291752","Dsg3",0.787454366291387,0.084610375757161,0.36870749151534
"chr18",11943794,11951007,7214,"+","24856","Ttr",-0.448430227474154,0.988902231200883,0.996920783806312
"chr18",11958385,12015247,56863,"-","65196","B4galt6",-0.22782732992569,0.284471027930373,0.62414341725359
"chr18",12103877,12180107,76231,"-","291750","Trappc8",-0.367823949601256,0.186908260786206,0.520619506969822
"chr18",12254066,12275719,21654,"+","361296","Rnf125",-0.621580463656491,0.0104892328062533,0.149063367923911
"chr18",12292302,12315931,23630,"+","94196","Rnf138",-1.19061046718484,0.298225417646642,0.635896735476213
"chr18",12366126,12392840,26715,"+","25727","Mep1b",-0.27871857278262,0.580112056346965,0.827639823803144
"chr18",12804253,12917828,113576,"-","364823","Klhl14",-0.309953514978156,0.642289415787797,0.859326367151985
"chr18",13932510,14294858,362349,"-","307553","Nol4",0.0817906757511048,0.833414816577391,0.943941784183906
"chr18",15071371,15168043,96673,"+","679221","Mapre2",-0.651599763513002,0.495500914907116,0.779576780044698
"chr18",15242085,15248304,6220,"+","100909408","Zfp397",-1.57992150065209,0.476825918141234,0.767720547980489
"chr18",15268852,15284329,15478,"+","307547","Zfp35",-0.342939829628676,0.864814930115844,0.9552892013613
"chr18",15300006,15307211,7206,"-","360204","Zfp24",-0.0519482580911754,0.65044528252802,0.863677611288539
"chr18",15378769,15393403,14635,"-","291737","Ino80c",-0.730117831618239,0.235247731335721,0.57398429147335
"chr18",15528206,15566918,38713,"+","79214","Galnt1",0.396186839095899,0.205418194303666,0.545234475111331
"chr18",15731194,15731297,104,"-","100314044","Mir187",-0.0492064451079372,0.11076612430771,0.414345652265375
"chr18",15779349,15786772,7424,"+","498830","MGC116121",-0.61852809885645,0.272901251246381,0.613311387106779
"chr18",15791418,15839338,47921,"-","291736","Rprd1a",-0.856226997612569,0.441289018065692,0.745580173563823
"chr18",15864874,15885417,20544,"-","291733","Slc39a6",-0.315098610289661,0.337615636376978,0.667531149639029
"chr18",15885940,15921563,35624,"+","307545","Elp2",0.202671843480248,0.49186413855207,0.776798748657952
"chr18",15931654,15977187,45534,"+","361300","Mocos",0.384690932936089,0.890132630982641,0.964951363782674
"chr18",15993324,16425796,432473,"+","100360334","Fhod3",-0.275940927295839,0.52948444736621,0.80022947001422
"chr18",16432628,16489570,56943,"-","361301","Tpgs2",-0.0736706173336838,0.923457141506316,0.976253314929406
"chr18",16496091,16773817,277727,"+","498831","RGD1562608",-0.661170887467926,0.118558869261388,0.428335801484302
"chr18",16786867,17064786,277920,"-","307540","Celf4",-0.802221533983352,0.0354362375860414,0.24934939055723
"chr18",18250084,18253006,2923,"-","102547344","NA_102547344",-0.597229075077778,0.0185390381254992,0.188184032254418
"chr18",21845362,21929054,83693,"+","65052","Pik3c3",0.659691951642226,0.919245338542413,0.974071402434992
"chr18",22565403,22921648,356246,"-","291713","Rit2",-0.62956532196853,0.488245011672927,0.774304178805281
"chr18",23036973,23046380,9408,"-","64440","Syt4",-0.5810092311163,0.367461666702684,0.691041710079955
"chr18",23215965,23244289,28325,"-","291709","Slc25a46",0.0928932155112484,0.290950005838163,0.62926302275098
"chr18",23388002,23410920,22919,"+","307526","Ammecr1l",0.722381443057163,0.73129200048031,0.899034342804211
"chr18",23418097,23425228,7132,"+","364834","Polr2d",0.206041805613197,0.654342574812392,0.8653871499539
"chr18",23432233,23535460,103228,"+","307524","Wdr33",0.218400633462163,0.976773691925988,0.99416313717683
"chr18",23537105,23539305,2201,"-","364835","Sft2d3",-0.424471850211053,0.425810728840564,0.733941326322181
"chr18",23553937,23592137,38201,"+","361303","Lims2",-0.285593835515621,0.136294163591434,0.455978766412861
"chr18",23580306,23581325,1020,"-","767613","Gpr17",0.296269968121147,0.126866767721954,0.441554406669352
"chr18",23588307,23669809,81503,"-","498834","Myo7b",-0.463990135391717,0.0282650121983906,0.226534533516908
"chr18",23695527,23726302,30776,"+","291705","Iws1",-0.695087484157694,0.612478691420238,0.843514361420918
"chr18",23764367,23774714,10348,"-","25268","Proc",-0.093528819811796,0.829336690515751,0.94206066164511
"chr18",23807218,23871432,64215,"+","171492","Map3k2",-0.973647914602518,0.0449692812753111,0.274961562804983
"chr18",23883613,23914326,30714,"+","291703","Ercc3",-0.773017767069758,0.337929995933038,0.667531149639029
"chr18",24009804,24067264,57461,"+","117028","Bin1",0.334887260907845,0.783330757799604,0.922449392650805
"chr18",24160738,24193408,32671,"-","364837","Gypc",-0.335598321876344,0.0088270808778854,0.138162259529034
"chr18",24218734,24219463,730,"-","498836","NA_498836",-0.696024329880424,0.0332210512686831,0.243865453047682
"chr18",24585275,24801871,216597,"+","25050","Camk4",-1.85076771666953,0.00498464460312143,0.108701868843126
"chr18",24817107,24830024,12918,"-","291699","Stard4",-1.33792474858115,0.0114564423259803,0.154160881761563
"chr18",25018575,25044657,26083,"-","338475","Nrep",-0.292969698904545,0.530478455891053,0.80022947001422
"chr18",25406055,25487099,81045,"-","307514","Epb41l4a",0.325369104789164,0.90996368690913,0.97108645834912
"chr18",25864222,25921864,57643,"+","24205","Apc",-0.133919894770722,0.622645205602305,0.848407005555004
"chr18",25931734,25937974,6241,"+","291685","Srp19",-0.238952662438608,0.557366150677094,0.815882603203197
"chr18",25945377,25976509,31133,"-","364838","Reep5",-0.601783425778692,0.530408090750399,0.80022947001422
"chr18",26007797,26042428,34632,"+","291683","Pkd2l2",0.0488896851632344,0.680207409728795,0.876627982515965
"chr18",26040285,26106587,66303,"-","291694","Fam13b",-0.520072424983235,0.550810585046537,0.811630451002273
"chr18",26137690,26143283,5594,"+","291678","Wnt8a",-0.527967262989918,0.88808346082174,0.963808508517376
"chr18",26204894,26225244,20351,"-","291691","Brd8",-0.395947568291966,0.287476294673581,0.626433910300329
"chr18",26230294,26238780,8487,"+","361308","Kif20a",-1.15352321130166,0.0549216419909722,0.302772264115265
"chr18",26238766,26258535,19770,"-","291689","Cdc23",-0.970782453214048,0.166772400215883,0.4986300313039
"chr18",26297828,26326105,28278,"-","84422","Gfra3",0.700690745267699,0.593771968785967,0.835511182187289
"chr18",26335834,26356185,20352,"-","307511","Cdc25c",-0.583098093197677,0.26233663862287,0.601810810112747
"chr18",26356478,26363577,7100,"+","100363294","LOC100363294",-0.289468576255975,0.7193516839227,0.892237082008763
"chr18",26438346,26447161,8816,"+","682105","Reep2",-0.341627375183682,0.810166122013501,0.933645285330546
"chr18",26463333,26465531,2199,"+","24330","Egr1",-0.38281248597763,0.454690307397915,0.754468809837334
"chr18",26503751,26530753,27003,"-","307503","Etf1",-0.39115217079711,0.421976478218852,0.731121209330498
"chr18",26536131,26554294,18164,"-","291671","Hspa9",-0.48376684214626,0.0202191421053678,0.196980833148451
"chr18",26728518,26860910,132393,"+","307505","Ctnna1",-0.164086400597479,0.0667776475424965,0.330889980164396
"chr18",26817816,26822864,5049,"-","685472","Lrrtm2",-0.244250619731305,0.0111933930420171,0.153029990531489
"chr18",26872429,27104302,231874,"-","291673","Sil1",-0.164525655894856,0.0115331239021773,0.154514899954707
"chr18",27155595,27155691,97,"+","100526586","Mir1949",0.0044894820704287,0.872576904939638,0.958420563013122
"chr18",27158433,27158669,237,"+","100568448","Snhg4",0.0282063599851909,0.858865951801605,0.953281069482151
"chr18",27163729,27193164,29436,"+","29150","Matr3",-0.16836484550042,0.0419722119628302,0.267496147659309
"chr18",27201185,27218359,17175,"+","361309","Paip2",0.000474663589395269,0.888844488133881,0.963974458240483
"chr18",27216456,27228397,11942,"-","50621","Slc23a1",0.0559294978814764,0.288230189593418,0.627027492754752
"chr18",27238999,27241060,2062,"-","291675","Mzb1",-0.615636354530139,0.0331076196491284,0.243865453047682
"chr18",27254946,27257059,2114,"-","291676","Spata24",0.609945069651282,0.113689881890746,0.419202890786411
"chr18",27269355,27303412,34058,"-","291677","Dnajc18",0.176635405699143,0.969031043266809,0.990909822979319
"chr18",27332119,27338371,6253,"-","498840","Sting1",-0.197178779581139,0.415315928671731,0.725637660145188
"chr18",27364664,27405589,40926,"+","641452","Ube2d2",-0.0298973045549133,0.62544866068407,0.849521063590744
"chr18",27455318,27458573,3256,"+","291670","Cxxc5",-0.0856158687687469,0.245917105425578,0.584466498586264
"chr18",27565587,27616672,51086,"+","307500","Psd2",-0.32685179080396,0.000555796970956919,0.0390078340238588
"chr18",27619641,27798505,178865,"-","432361","Nrg2",-0.301632001687993,0.201274097308194,0.542160030308335
"chr18",28014145,28067064,52920,"-","361310","Pfdn1",-0.419890410668675,0.00530105690602492,0.112041853661038
"chr18",28106284,28116167,9884,"-","25433","Hbegf",-0.229129272135078,0.0356954905103284,0.250335314966389
"chr18",28128749,28144551,15803,"+","266612","Slc4a9",0.021847896116975,0.0557599605670827,0.303960441586235
"chr18",28162384,28260917,98534,"+","100529260","Ankhd1",0.0549217652065884,0.886246162101465,0.963233312147221
"chr18",28266287,28268033,1747,"+","100365872","Eif4ebp3",-0.247187831927111,0.208039379722921,0.547394396292225
"chr18",28269310,28272538,3229,"-","252891","Sra1",-0.72879158275217,0.00128860904491875,0.0591301997796005
"chr18",28273176,28280302,7127,"-","117026","Apbb3",-0.413601437501428,0.0266402727433509,0.221120619733384
"chr18",28281435,28284603,3169,"+","257647","Slc35a4",-0.317848878491757,0.134385417794342,0.452370372602306
"chr18",28335540,28337135,1596,"-","60350","Cd14",-0.339627401956965,0.0793694587340886,0.357784164931351
"chr18",28349248,28355843,6596,"+","291661","Tmco6",0.223996931844697,0.143824363519711,0.466586805404343
"chr18",28355774,28357863,2090,"-","291660","Ndufa2",0.10340299832591,0.888325130694324,0.963880681280384
"chr18",28358004,28372809,14806,"+","291659","Ik",0.225367535847053,0.584120348447608,0.830523824609336
"chr18",28375321,28378834,3514,"+","307494","Wdr55",-0.400656776297141,0.143379307474351,0.466176577369059
"chr18",28378692,28381316,2625,"-","679841","Dnd1",0.170333872656004,0.255014077203769,0.59489652384134
"chr18",28381649,28398699,17051,"-","307492","Hars1",-0.17331811143925,0.356766429552837,0.680620257238611
"chr18",28398843,28408075,9233,"+","307491","Hars2",-0.521409441732033,0.457127270381281,0.756237423206515
"chr18",28409606,28414241,4636,"+","679898","Zmat2",-0.309060967988283,0.500837213615886,0.782293332647551
"chr18",28581446,28846210,264765,"+","393085","Pcdha1",-0.72684140320771,0.432176425459257,0.738882275785182
"chr18",28590424,28846210,255787,"+","393086","Pcdha2",-0.236492333388142,0.303539829965552,0.639820080570146
"chr18",28596597,28846210,249614,"+","116780","Pcdha3",-0.339273795959142,0.695289393179389,0.883582442288237
"chr18",28603160,28846210,243051,"+","116741","Pcdha4",-0.188172786399923,0.176975848118192,0.508835062431463
"chr18",28610620,28846211,235592,"+","393087","Pcdha5",-0.286598325458799,0.904184954510494,0.969583074147636
"chr18",28617558,28846210,228653,"+","393088","Pcdha6",-0.269854918357202,0.812954880808366,0.934689058199623
"chr18",28623699,28846210,222512,"+","393089","Pcdha7",-0.0887367665823748,0.867576062166391,0.956551153847674
"chr18",28629628,28846210,216583,"+","116781","Pcdha8",0.016425896069318,0.563069008733573,0.81906826641053
"chr18",28634903,28846211,211309,"+","393090","Pcdha9",0.0460273729924558,0.196849084351719,0.535651916953952
"chr18",28641256,28846210,204955,"+","116778","Pcdha10",0.0609452290459129,0.137723525770507,0.457251545860687
"chr18",28648256,28846210,197955,"+","394223","Pcdha11",-0.453994336647308,0.416806284091486,0.727264714356577
"chr18",28654166,28846210,192045,"+","116779","Pcdha12",0.00687611500274983,0.63998985618886,0.857675329049858
"chr18",28667225,28846211,178987,"+","116742","Pcdha13",-0.0801798346032217,0.00887446729534305,0.138162259529034
"chr18",28745052,28846210,101159,"+","393091","NA_393091",0.00180622237409981,0.590009937497326,0.833887895562438
"chr18",28803088,28846210,43123,"+","393092","Pcdhac2",0.472582124761132,0.110342020335014,0.413770711522933
"chr18",29005996,29008782,2787,"+","498843","Pcdhb2",0.33140003621633,0.00592978862333509,0.116806898275925
"chr18",29011667,29014221,2555,"+","291656","Pcdhb3",-0.0703379319248081,0.973040395481968,0.992797271856002
"chr18",29018282,29020821,2540,"+","291655","Pcdhb4",-0.202923382825597,0.468143240071203,0.762186808205649
"chr18",29028458,29031040,2583,"+","291654","Pcdhb5",-0.0303939017764074,0.913664209881558,0.972088768546265
"chr18",29046383,29049745,3363,"+","291653","Pcdhb6",0.0198149892746987,0.953980467396456,0.986219091124207
"chr18",29065466,29067805,2340,"+","680020","Pcdhb8",-0.0827957600021435,0.289359416714094,0.628004000789588
"chr18",29105298,29108468,3171,"+","680047","Pcdhb9",0.221986044419705,0.249451179825834,0.588749353359916
"chr18",29117848,29120395,2548,"+","291649","Pcdhb10",-0.175757097273079,0.977377173794606,0.994479922413602
"chr18",29139746,29142764,3019,"+","25133","Pcdhb12",0.0079124524897237,0.901392165971993,0.968773144584936
"chr18",29211883,29215257,3375,"+","680203","Pcdhb20",-0.223933850261733,0.206846400175449,0.54614390989512
"chr18",29218225,29221142,2918,"+","307487","Pcdhb21",0.208088897807587,0.70804673666603,0.887641882755451
"chr18",29454993,29456189,1197,"-","291640","Slc25a2",0.110367415565086,0.484819579610394,0.772769829499933
"chr18",29459937,29462074,2138,"-","307485","Taf7",-0.208080940943636,0.278341765814842,0.618279586483584
"chr18",29480474,29481239,766,"-","361312","RGD1563159",-0.257466834874934,0.267333017360452,0.608072765942369
"chr18",29487404,29667865,180462,"+","553129","Pcdhga1",-0.0546396798930679,0.112620787751853,0.41746783078849
"chr18",29493954,29667865,173912,"+","498846","Pcdhga2",-0.371209012653817,0.0146657428786971,0.171613823963057
"chr18",29499148,29667865,168718,"+","498847","Pcdhga3",-0.52880164836535,0.0678354209885797,0.333666074972599
"chr18",29519705,29667865,148161,"+","291637","Pcdhga5",-0.103991909848759,0.223987196810595,0.562881260135225
"chr18",29543018,29667865,124848,"+","291635","Pcdhga7",-0.178814615926678,0.6974929131141,0.88455448248756
"chr18",29553882,29667865,113984,"+","364843","Pcdhga8",-0.0876113419309193,0.887789195498434,0.963774238691934
"chr18",29564614,29667865,103252,"+","252895","Pcdhga9",0.108786886171858,0.51429326831498,0.790535376649283
"chr18",29574693,29667865,93173,"+","498849","Pcdhga10",-0.077169241609967,0.683093397063997,0.878270134538041
"chr18",29579129,29667867,88739,"+","364844","Pcdhgb7",-0.134148708690752,0.514017327388063,0.7905038508164
"chr18",29583373,29667865,84493,"+","252897","Pcdhga11",0.133635347373855,0.146188762570025,0.469250041673745
"chr18",29588327,29667865,79539,"+","364845","Pcdhgb8",-0.0262815034922649,0.786006315632341,0.923672111911277
"chr18",29592664,29667865,75202,"+","498850","Pcdhga12",0.143326294254544,0.124845522599672,0.438156909037761
"chr18",29633016,29667865,34850,"+","116782","Pcdhgc3",0.249419736357237,0.993287351729646,0.998383188385395
